text,label_name,label,id,labels,single_label
check play gary novak alexandernoice year october th bluewhalemusic angelcityjazzfestival lamusic losangele,['music'],[0 0 0 1 0 0],1176283845303394305,['music'],music
know hell happen country president today climate change,['news_&_social_concern'],[0 0 0 0 1 0],1176284591222640640,['news_&_social_concern'],news_&_social_concern
thestory millennial protest climate change need spend time study science cutting class protest fox news cnn msnbc,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1176284659061334022,['film_tv_&_video' 'news_&_social_concern'],news_&_social_concern
planet literally world leader revolutionary captain planet go public eye call politician bs hope succeed quest help people aware climate change,['news_&_social_concern'],[0 0 0 0 1 0],1176315023150350336,['news_&_social_concern'],news_&_social_concern
time talk act climate change modi time,['news_&_social_concern'],[0 0 0 0 1 0],1176344647607570432,['news_&_social_concern'],news_&_social_concern
greta thunberg steal childhood com,['news_&_social_concern'],[0 0 0 0 1 0],1176373775652098048,['news_&_social_concern'],news_&_social_concern
dare greta thunberg passionate cry climate action,['news_&_social_concern'],[0 0 0 0 1 0],1176374604589174784,['news_&_social_concern'],news_&_social_concern
frog decline world pakistan pollution loss habitat climate change poach medical lab contribute decline aren frog protect law law protect,['news_&_social_concern'],[0 0 0 0 1 0],1176374971712659459,['news_&_social_concern'],news_&_social_concern
greta thunberg ally file climate complaint country china sad little girl globalist mature angry think,['news_&_social_concern'],[0 0 0 0 1 0],1176404458353430529,['news_&_social_concern'],news_&_social_concern
wish people stop watch fox news help create false narrative climate change jeopardize life extinction climate crisis climate strike daily,['news_&_social_concern'],[0 0 0 0 1 0],1176405130767425536,['news_&_social_concern'],news_&_social_concern
stephanie van hook cope find strength climate change,['news_&_social_concern'],[0 0 0 0 1 0],1176434155476914181,['news_&_social_concern'],news_&_social_concern
reboot earth project vi sta ra aim educate woman rural area climate change firstpost woman tech cc,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1176434361094352898,['film_tv_&_video' 'news_&_social_concern'],science_&_technology
climate change confession drive diesel pickup truck steak pound plastic straw despite want hundred plastic shopping bag btw guy huge sec fine get,['news_&_social_concern'],[0 0 0 0 1 0],1176464673576759297,['news_&_social_concern'],news_&_social_concern
sorry feel like disturb life fact clean state business consumer polluter don believe climate change suggest learn read,['news_&_social_concern'],[0 0 0 0 1 0],1176464745458741248,['news_&_social_concern'],news_&_social_concern
heat island recur phenomenon climate change fight discover solution propose winner infrastructure award green solutions awards climate change climate action unga,['news_&_social_concern'],[0 0 0 0 1 0],1176465051340988418,['news_&_social_concern'],news_&_social_concern
week member pro weekly chart include dance club song chart sorry folk news chart need know entire cha week member bb pro link,['music'],[0 0 0 1 0 0],1176465294430093312,['music'],music
group stage final tour option budget come suppo world year booking open tworldcup icc,['sports'],[0 0 0 0 0 1],1176465626237476865,['sports'],sports
new music video comin soon touchdown toni baby davi boy kane shoot travarescraig edit musicvideo trapsoul ohiomusic hotmusic vibe studio,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[1 0 1 1 0 0],1176525997065297920,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],music
united nations discussion climate change earth house set new bureaucracy repeal rule protect environment win majority long bad idea like hb plan pa,['news_&_social_concern'],[0 0 0 0 1 0],1176555837181124608,['news_&_social_concern'],news_&_social_concern
rainbow god promise polar ice cap go melt flood world claim fox news pastor robe science,['news_&_social_concern'],[0 0 0 0 1 0],1176556889397764096,['news_&_social_concern'],news_&_social_concern
hmmm new movie uncut gem look good,['film_tv_&_video'],[0 0 1 0 0 0],1176586333705388037,['film_tv_&_video'],film_tv_&_video
climate change extremist need chill,['news_&_social_concern'],[0 0 0 0 1 0],1176586575125327872,['news_&_social_concern'],news_&_social_concern
hope mind use brilliant bio pic tackle climate change brilliant young woman exactly world need greta thunberg outdid trump greta thunberg climate strike,['news_&_social_concern'],[0 0 0 0 1 0],1176586584126214144,['news_&_social_concern'],news_&_social_concern
disappointing country economic interest human rich country act climate change,['news_&_social_concern'],[0 0 0 0 1 0],1176587012700291073,['news_&_social_concern'],news_&_social_concern
sony claim ps consume energy fight climate change extreme tech,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1176616120163262465,['film_tv_&_video' 'news_&_social_concern'],science_&_technology
impact climate change kivalina alaska atlantic,['news_&_social_concern'],[0 0 0 0 1 0],1176616219753025536,['news_&_social_concern'],news_&_social_concern
listen podcast release today kid skip school protest climate change skip school protest invol civil commitment civ asset forfeiture abuse hiv crisis ms issue important applaud,['news_&_social_concern'],[0 0 0 0 1 0],1176616447759540226,['news_&_social_concern'],news_&_social_concern
thom yorke admit climate change hypocrite,['music' 'news_&_social_concern'],[0 0 0 1 1 0],1176646047210377221,['music' 'news_&_social_concern'],news_&_social_concern
christina perri thousand year official music video,['music'],[0 0 0 1 0 0],1176647151645941760,['music'],music
hi scott think alarm child denial climate change kiddy climate strike round world vote year government include need listen reality warming require action auspol,['news_&_social_concern'],[0 0 0 0 1 0],1176647211137945601,['news_&_social_concern'],news_&_social_concern
jerry nadler climate change great threat world war aag,['news_&_social_concern'],[0 0 0 0 1 0],1176647306906689536,['news_&_social_concern'],news_&_social_concern
mla representative british irish government wake climate change org,['news_&_social_concern'],[0 0 0 0 1 0],1176647354792857601,['news_&_social_concern'],news_&_social_concern
gnocchi brussels sprout dinner currently wait speak food climate change basically have good brand evening possible,['news_&_social_concern'],[0 0 0 0 1 0],1176677130358251520,['news_&_social_concern'],news_&_social_concern
scott morrison say greta thunberg fiery un speech give kid needless anxiety climate change insider course touch come naturally,['celebrity_&_pop_culture' 'news_&_social_concern'],[1 0 0 0 1 0],1176707066318196739,['celebrity_&_pop_culture' 'news_&_social_concern'],news_&_social_concern
climate change jigsaw puzzle coffee table return schedule allow feeling inspire house fire long fail care hard care,['news_&_social_concern'],[0 0 0 0 1 0],1176707346854285318,['news_&_social_concern'],news_&_social_concern
disaster climatechange record tell un action fight climate change remain disappointing person pa play confront climate change late decisive action,['news_&_social_concern'],[0 0 0 0 1 0],1176735207119937536,['news_&_social_concern'],news_&_social_concern
climate change stretch capability defence force chief speech warn,['news_&_social_concern'],[0 0 0 0 1 0],1176735369221627904,['news_&_social_concern'],news_&_social_concern
pm warn kid needless anxiety child abuse protest connection hillsong child abuser,['news_&_social_concern'],[0 0 0 0 1 0],1176736884623466496,['news_&_social_concern'],news_&_social_concern
see xenophobic violence strike chemnitz dresden call live room nativist af come local vote year,['news_&_social_concern'],[0 0 0 0 1 0],1176767743162507264,['news_&_social_concern'],news_&_social_concern
thing ryan like bother use platform jealously guard year actually talk climate change greta thunberg wouldn need,['celebrity_&_pop_culture' 'news_&_social_concern'],[1 0 0 0 1 0],1176767888147079170,['celebrity_&_pop_culture' 'news_&_social_concern'],news_&_social_concern
climate change activist plan protest jazeera break,['news_&_social_concern'],[0 0 0 0 1 0],1176797206554271744,['news_&_social_concern'],news_&_social_concern
military face happen government isn defence chief climate speech warn ramification climate change auspol climate emergency,['news_&_social_concern'],[0 0 0 0 1 0],1176797352184578049,['news_&_social_concern'],news_&_social_concern
time revisit climate change problem,['celebrity_&_pop_culture' 'news_&_social_concern'],[1 0 0 0 1 0],1176827749438115840,['celebrity_&_pop_culture' 'news_&_social_concern'],news_&_social_concern
australia world ocean tipping point indicate un intergovernmental panel climate change repo,['news_&_social_concern'],[0 0 0 0 1 0],1176828269158486016,['news_&_social_concern'],news_&_social_concern
desertification role climate change itstimetochange climate change join,['news_&_social_concern'],[0 0 0 0 1 0],1176857910300815360,['news_&_social_concern'],news_&_social_concern
eu increase budget private jet despite climate change pledge mail,['news_&_social_concern'],[0 0 0 0 1 0],1176857936682979328,['news_&_social_concern'],news_&_social_concern
look like news crew busy congratulation entire team,['news_&_social_concern'],[0 0 0 0 1 0],1176858033735053312,['news_&_social_concern'],news_&_social_concern
check season new music video life love,['film_tv_&_video' 'music'],[0 0 1 1 0 0],1176858377521156096,['film_tv_&_video' 'music'],music
earth ocean tipping point landmark un climate change repo warn,['news_&_social_concern'],[0 0 0 0 1 0],1176858652709249025,['news_&_social_concern'],news_&_social_concern
interesting health challenge present climate rise temperature biopharma climate change rise disease,['news_&_social_concern'],[0 0 0 0 1 0],1176858758976331782,['news_&_social_concern'],news_&_social_concern
morning buzz look greta thunberg disarm adult follow speech climate change united nations monday,['celebrity_&_pop_culture' 'news_&_social_concern'],[1 0 0 0 1 0],1176888333189955589,['celebrity_&_pop_culture' 'news_&_social_concern'],news_&_social_concern
proud pa important research lead sam pironon potential adaptive strategy sub saharan crop future climate change climate change news view piece,['news_&_social_concern'],[0 0 0 0 1 0],1176888691438104581,['news_&_social_concern'],news_&_social_concern
say climate change great threat health opportunity increase health social equity help worry people take advantage disaster capitalism,['news_&_social_concern'],[0 0 0 0 1 0],1176918490642407424,['news_&_social_concern'],news_&_social_concern
icymi today abstain pass scot law ambitious piece legislation tackle climate change developed world talk talk walk walk,['news_&_social_concern'],[0 0 0 0 1 0],1176918853097594887,['news_&_social_concern'],news_&_social_concern
randy arozarena major league home run extend cardinal lead th inning arizona st louis time fly stl card,['sports'],[0 0 0 0 0 1],1176978815534411776,['sports'],sports
climate dear senator sander hope win vote need help fight climate change global warming great threat hummanity face help green peace usa,['news_&_social_concern'],[0 0 0 0 1 0],1176978889740079105,['news_&_social_concern'],news_&_social_concern
scott morrison use un speech slam internal global critic australia climate change policy,['news_&_social_concern'],[0 0 0 0 1 0],1176979242124337152,['news_&_social_concern'],news_&_social_concern
greta thunberg inspire stand climate change greta thurnberg,['news_&_social_concern'],[0 0 0 0 1 0],1177008319141240833,['news_&_social_concern'],news_&_social_concern
scott morrison say greta thunberg fiery un speech give kid needless anxiety climate change insider,['news_&_social_concern'],[0 0 0 0 1 0],1177008780447371264,['news_&_social_concern'],news_&_social_concern
morrison use un speech slam australia climate change critic,['news_&_social_concern'],[0 0 0 0 1 0],1177038714398052354,['news_&_social_concern'],news_&_social_concern
clemson university act climate change sign petition,['news_&_social_concern'],[0 0 0 0 1 0],1177039013405974529,['news_&_social_concern'],news_&_social_concern
greta thunberg win alternative nobel prize climate change activism,['news_&_social_concern'],[0 0 0 0 1 0],1177039140098936832,['news_&_social_concern'],news_&_social_concern
