text,label_name,label
request release audio launch event youtube huge request fan red heart bigil audio launch sun tv bigil,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
think harbaugh listen friday figure go th option beat chief,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
spend entire day watch tube video literally single lmao vlog performance etc channel,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
watch patriot game desktop computer chief game laptop watch steven universe tv,['film_tv_&_video' 'gaming' 'sports'],[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0]
climate change arctic glacier shrink year itstimetochange climate change join,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
great road win today boyzzz let home chief hope okay prayer pride,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
radiohead thom yorke admit climate change hypocrite,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
great aussie world lead business step issue define future cannon climate change get plan play future demand,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
cry entire half evan hit remember anxious kid high school feel like live try kill time reason completely well get,['learning_&_educational' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1]
carrum down man lucky alive car plough living room second get couch use toilet,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
thing know like freddie kitchen freddie new head coach hasn find way young qb struggle defense well deserve prediction season look good win super bowl soon,['food_&_dining' 'sports'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0]
hot temperature record month year new york daniel jones giants jet,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
listen grow year graduate highschool year graduate th grade emotional trip,['learning_&_educational' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1]
climate change accelerate accord new un repo climate crisis auspol ln pfail,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
climate change midst hot year record africa nm gat kusi idea festival medium,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
jp sottile empire climate change jon gold bill barr justice spreaker,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
gammon pen letter student protest climate change mail,['learning_&_educational' 'news_&_social_concern' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
dark mode work color system,['science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
japan new environment minister shinjiro koizumi pledge sunday mobilise young people push coal dependent country low carbon future make fight climate change sexy fun,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
report rise climate change awareness poll find people say limit air travel reduce impact climate lorraine director welcome result,['news_&_social_concern' 'travel_&_adventure'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
zuckerberg ex mentor roger mc namee similr big challenge tackle climate change platform allow denier disproportionate influence deny freedom speech deny amplification,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
join live day lab labour environment upland national park climate change support nature fringe event feature,['film_tv_&_video' 'news_&_social_concern'],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
new music video yam repass link hoodie season iii come god money hogmobministrie dafixxradioshow pray artsoulradio prayforhiphop,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
mac geeks tip learn turn dark mode,['science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
new memory intro official music video brand new single watch new memory,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
climate change protestor shut street increase carbon emission trend,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
liberal abstain have child save world climate change aag,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
sure need hear climate change real human being cause accelerate alaska sea ice completely melt away,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
good read knowledge power medium coverage climate change fact,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
bbc news greta thunberg leader fail climate change,['film_tv_&_video' 'news_&_social_concern'],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
great highlight article friday climate change rally march great experience student learn monday motivation,['learning_&_educational' 'news_&_social_concern' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
climate change access care period common woman monday join goal house share put woman change healthforall global,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
inspirational address pm climate change president make unscheduled entry summit proud moment indians howdy modi,['news_&_social_concern' 'relationships'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0]
ac client education technology company dedicate create solution improve education launch climate action kit empower student tackle climate change issue,['learning_&_educational' 'science_&_technology' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1]
new video op feat abg neal come wshh exclusive official music video,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
state show willingness lead clean renewable energy stop write editorial call lawmaker ceja pa veto session agenda,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
wonder like ilk know footnote history pa generation think away denialist conservatism pretend climate change didn exist auspol,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
climate change day peep cue good trump bad trump definitely good trump pastor praise trump skip un panel imaginary climate crisis real problem religious persecution fox news,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
check play gary novak alexandernoice year october th bluewhalemusic angelcityjazzfestival lamusic losangele,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
know hell happen country president today climate change,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
thestory millennial protest climate change need spend time study science cutting class protest fox news cnn msnbc,['film_tv_&_video' 'news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0]
go announce week know personal affair come year comic artist residence oulu comic_strip center liminka school art finland honored select,['arts_&_culture' 'youth_&_student_life'],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
late daily dose beauty thank togetherwe gostar,['fashion_&_style'],[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
planet literally world leader revolutionary captain planet go public eye call politician bs hope succeed quest help people aware climate change,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
love stay calgary hope win hoang cm stay dine giveaway hotel year round outdoor heated pool bunch restaurant nice room great hotel capture calgary adventure yyc explorealberta,['food_&_dining' 'travel_&_adventure'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0]
time talk act climate change modi time,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
greta thunberg steal childhood com,['news_&_social_concern' 'relationships'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0]
dare greta thunberg passionate cry climate action,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
frog decline world pakistan pollution loss habitat climate change poach medical lab contribute decline aren frog protect law law protect,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
greta thunberg ally file climate complaint country china sad little girl globalist mature angry think,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
wish people stop watch fox news help create false narrative climate change jeopardize life extinction climate crisis climate strike daily,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
stephanie van hook cope find strength climate change,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
reboot earth project vi sta ra aim educate woman rural area climate change firstpost woman tech cc,"['film_tv_&_video' 'learning_&_educational' 'news_&_social_concern'
 'science_&_technology']",[0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0]
climate change confession drive diesel pickup truck steak pound plastic straw despite want hundred plastic shopping bag btw guy huge sec fine get,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
sorry feel like disturb life fact clean state business consumer polluter don believe climate change suggest learn read,['news_&_social_concern' 'other_hobbies'],[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0]
heat island recur phenomenon climate change fight discover solution propose winner infrastructure award green solutions awards climate change climate action unga,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
week member pro weekly chart include dance club song chart sorry folk news chart need know entire cha week member bb pro link,['arts_&_culture' 'music'],[1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
group stage final tour option budget come suppo world year booking open tworldcup icc,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
new music video comin soon touchdown toni baby davi boy kane shoot travarescraig edit musicvideo trapsoul ohiomusic hotmusic vibe studio,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
united nations discussion climate change earth house set new bureaucracy repeal rule protect environment win majority long bad idea like hb plan pa,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
rainbow god promise polar ice cap go melt flood world claim fox news pastor robe science,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
hmmm new movie uncut gem look good,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
climate change extremist need chill,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
hope mind use brilliant bio pic tackle climate change brilliant young woman exactly world need greta thunberg outdid trump greta thunberg climate strike,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
disappointing country economic interest human rich country act climate change,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
sony claim ps consume energy fight climate change extreme tech,['film_tv_&_video' 'news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0]
impact climate change kivalina alaska atlantic,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
listen podcast release today kid skip school protest climate change skip school protest invol civil commitment civ asset forfeiture abuse hiv crisis ms issue important applaud,['news_&_social_concern' 'science_&_technology' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1]
thom yorke admit climate change hypocrite,['music' 'news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0]
christina perri thousand year official music video,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
hi scott think alarm child denial climate change kiddy climate strike round world vote year government include need listen reality warming require action auspol,['news_&_social_concern' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
jerry nadler climate change great threat world war aag,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
mla representative british irish government wake climate change org,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
oh yeah ask jo yrs reply oh yeah hair ride bck,['other_hobbies'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
gnocchi brussels sprout dinner currently wait speak food climate change basically have good brand evening possible,['food_&_dining' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0]
scott morrison say greta thunberg fiery un speech give kid needless anxiety climate change insider course touch come naturally,['celebrity_&_pop_culture' 'news_&_social_concern' 'science_&_technology'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
climate change jigsaw puzzle coffee table return schedule allow feeling inspire house fire long fail care hard care,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
disaster climatechange record tell un action fight climate change remain disappointing person pa play confront climate change late decisive action,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
climate change stretch capability defence force chief speech warn,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
pm warn kid needless anxiety child abuse protest connection hillsong child abuser,['news_&_social_concern' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
see xenophobic violence strike chemnitz dresden call live room nativist af come local vote year,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
thing ryan like bother use platform jealously guard year actually talk climate change greta thunberg wouldn need,['celebrity_&_pop_culture' 'news_&_social_concern' 'science_&_technology'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
shadows daily dose beauty alt model news content latex artbook,['arts_&_culture'],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
climate change activist plan protest jazeera break,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
military face happen government isn defence chief climate speech warn ramification climate change auspol climate emergency,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
time revisit climate change problem,['celebrity_&_pop_culture' 'news_&_social_concern' 'science_&_technology'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
australia world ocean tipping point indicate un intergovernmental panel climate change repo,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
desertification role climate change itstimetochange climate change join,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
eu increase budget private jet despite climate change pledge mail,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
look like news crew busy congratulation entire team,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
implement dark mode os ux,['other_hobbies' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
check season new music video life love,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
earth ocean tipping point landmark un climate change repo warn,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
interesting health challenge present climate rise temperature biopharma climate change rise disease,['fitness_&_health' 'news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0]
morning buzz look greta thunberg disarm adult follow speech climate change united nations monday,"['celebrity_&_pop_culture' 'news_&_social_concern' 'science_&_technology'
 'youth_&_student_life']",[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1]
proud pa important research lead sam pironon potential adaptive strategy sub saharan crop future climate change climate change news view piece,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
say climate change great threat health opportunity increase health social equity help worry people take advantage disaster capitalism,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
icymi today abstain pass scot law ambitious piece legislation tackle climate change developed world talk talk walk walk,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
randy arozarena major league home run extend cardinal lead th inning arizona st louis time fly stl card,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
climate dear senator sander hope win vote need help fight climate change global warming great threat hummanity face help green peace usa,['news_&_social_concern' 'other_hobbies'],[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0]
scott morrison use un speech slam internal global critic australia climate change policy,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
greta thunberg inspire stand climate change greta thurnberg,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
scott morrison say greta thunberg fiery un speech give kid needless anxiety climate change insider,['news_&_social_concern' 'science_&_technology' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1]
morrison use un speech slam australia climate change critic,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
clemson university act climate change sign petition,['news_&_social_concern' 'science_&_technology' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1]
greta thunberg win alternative nobel prize climate change activism,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
opinion arctic wait climate change action ask indigenous alaskan news,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
boston red sox news hit home run th inning red sox ahead texas bostonredsox redsox boston bostonsport bostonathlete bostonathletemagazine,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
understand hate passionate topic climate change harm voice opinion therefor people rude teenager smart,['celebrity_&_pop_culture' 'news_&_social_concern' 'science_&_technology'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
maestro go continue year president man lose memory leave entire country hand unknown cabal,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
pittsburgh institution share work limit contribution climate change,['business_&_entrepreneurs' 'news_&_social_concern' 'science_&_technology'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
climate change child carve place politic adult listen act,['news_&_social_concern' 'science_&_technology' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1]
live stream founder ceo plan humanity festival start pm miss topic climate change humanity competition cooperation stream live sustainability plan,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
