text,label_name
hear bed donation steadily come library guy rock oct th mail ir drop new twin sheet set pillow help serve resident dv,['diaries_&_daily_life' 'news_&_social_concern']
rspb not wildlife trust bn need uk gvt farmer land manager regen climate change,['news_&_social_concern']
holiday year book florida not wait stay aventura hotel orlando roll th october,['diaries_&_daily_life' 'travel_&_adventure']
glad reprimand insolent dude vikas request use plastic bag channel big difference bit climate change,['news_&_social_concern']
prime minister speak shortly unga speech focus india role shape global opinion change climate change sdgs india contribution un india domestic measure bring large change course terrorism cooperation security,['news_&_social_concern']
climate change ve create civilisation hell bent destroy terrified write earth scientist conversation,['learning_&_educational' 'news_&_social_concern' 'science_&_technology']
delegation report mtg chevron target low income poc indigenous community climate change real time slow transition step enuf bc pa fossil fuel industry climatestrikesf,['learning_&_educational' 'news_&_social_concern']
genuine question canadian federal election leader debate climate change elxn cdnpoli climatestrikecanada,['news_&_social_concern']
climate change hoax dr tim ball,['film_tv_&_video' 'news_&_social_concern']
name winery world great award entire winery effort wine winery year like repo card flxwinecountry,['business_&_entrepreneurs' 'food_&_dining']
wade hampton conway catch entire drive wade hampton score pass corner endzone woodmont wade hampton,['celebrity_&_pop_culture' 'sports']
ayooooooo big bro drop new music video deep peep video pre save track,['film_tv_&_video' 'music']
man bus climate change sign lizzo say time great live rumor climatechange,['diaries_&_daily_life' 'news_&_social_concern']
scientist moor ship arctic ice year well understand climate change,['news_&_social_concern' 'science_&_technology']
overdose late music video release feat wc westside connection bosch overdose,['film_tv_&_video' 'music']
currently watch doco climate change fact bbc sir david attenborough available iview engage watch confront confronting time run,['film_tv_&_video' 'news_&_social_concern']
climate change symptom structural issue maintainfest,['news_&_social_concern']
company utilize ai tackle climate change,['business_&_entrepreneurs' 'news_&_social_concern']
nash gri share st photo newborn son reveal fiancee taylor give birth living room,['celebrity_&_pop_culture']
imagine gop discredit whistleblow repo trump extorting ukraine hearsay come focus group indicate trumper interpret rumor akin dismisser climate change mere theory fox news watcher hear hypothesis,['news_&_social_concern']
climate change protester snarl traffic fight future daily aag,['news_&_social_concern']
awesome live stream catch bee swarm hype roblox beeswarm,['diaries_&_daily_life' 'film_tv_&_video' 'gaming']
second chance relationship wrestle say didn work long time say grow come,['relationships' 'sports']
know pain don know struggle wp newbrooklyn nyc iaintdoneyet kaya lonely thewolfofflossstreet whatitsgonnabe rollinx,['diaries_&_daily_life' 'film_tv_&_video']
need new offensive strategy screen pass get need field leave right look basketball season corner year bbn kentuckyfootball kentucky,['sports']
late blue reef daily thank fracke sharkscience,['diaries_&_daily_life' 'news_&_social_concern' 'science_&_technology']
fun weekend get job invitational springhaven country club,['diaries_&_daily_life' 'sports']
forest temp job wow proof ksas question high qualification answer allow select face palm,"['business_&_entrepreneurs' 'diaries_&_daily_life'
 'learning_&_educational' 'news_&_social_concern' 'other_hobbies'
 'science_&_technology']"
week ranking update half ppr primary list feel free ask start sit question fantasyfootball fantasyfootballadvice,['diaries_&_daily_life' 'gaming' 'sports']
super fun twitch rival sho motivate practice stream absolutely love game thank suppo grat teammate second place,['gaming' 'sports']
shout social medium comms team exhaust job week year fantastic gotige,['diaries_&_daily_life' 'sports']
scam making day multi bagger stock come monday stock growth potential deliver mega gain safety,['business_&_entrepreneurs']
hi california home sweet home definitely miss message ll catch tomorrow,['diaries_&_daily_life' 'news_&_social_concern']
currently review pull request add taxonomy cybersecurity kill chain model describe memorable talk ukraine feel free review comment,['news_&_social_concern']
plenty work good bit rust come win bro look forward have fun home weekend wait princessquad lessssgoooooo,['family' 'other_hobbies']
taliban realise keep kill answer like come society long violence say voter,['news_&_social_concern']
presenter go actually ask happen brexit answer simple wa year negotiation eu decade neg rest world deal chaos shortage death follow,['news_&_social_concern']
police try scare people section impose aarey let protestor chant slogan today mumbaikar stubborn usual save aarey stop saveaareyforest,['news_&_social_concern']
watch catch male version great athlete field feel music find rhythm keepdance,['music' 'sports']
excellent lasagne horse shoe wensley dl hj job ring handbell middleham bridge getting drench car big big puddle world worldchampionship cycle,['food_&_dining' 'sports']
gn imma sleep know kst corner cb info scared come gn,['celebrity_&_pop_culture' 'diaries_&_daily_life']
alright choice cancel service year ago house burn say charge bill turn collection year later,['business_&_entrepreneurs']
tharntypethenovel ch different point view write feel free share comment dek site read chapter,['learning_&_educational' 'other_hobbies']
irish government pays trump feed police officer guard democratic underground,['news_&_social_concern']
year ago help unveiling blue ink medium brand thank assistance blueinkmedia blueinkdotng addingvaluetoabujalifestyle instagood office,['business_&_entrepreneurs']
reporter stop talk war car sta reading york york daily new york job,['news_&_social_concern']
word christian fussell announce college decision tomorrow mtsu vcu dayton player atlanta area great blue raider class,['sports' 'youth_&_student_life']
feed buy time cancel year,['business_&_entrepreneurs']
nypd officer die shoot time bronx suspect kill police officer mulkeen condolence family friend mayor diblasio shame promote masse disrespect police,['news_&_social_concern']
see job benitez newcastle rodger leicester try calibre manager rubbish try far,['sports']
great video making new modernwarfare captainprice play masterfully treat come follow barry check new city,['gaming']
year ago help unveiling blue ink medium brand thank kind generous blueinkmedia blueinkdotng addingvaluetoabujalifestyle instagood abuja nigeria,['business_&_entrepreneurs']
check book review tech adjacent mushambi mutuma sunday catch unread article,['other_hobbies']
plane today think notice try big dog game hope ereck have fun,['sports']
lockdown obj yard game till dude yd catch garbage time yard yippee pin obj ground count dude talk little boye vet day way shadow,['sports']
